DateTime,GSLOOK_discharge,VARMET_450_AirTemp,VARMET_455_precip,VARMET_swe,VARMET_snowDepth
2013-02-24,86.0,-2.1,0.5,781.0,2276.0
2013-02-25,94.0,-2.7,25.7,797.0,2171.0
2013-02-26,95.0,-2.4,0.5,820.0,2359.0
2013-02-27,87.0,-0.8,1.9,830.0,2290.0
2013-02-28,170.0,2.2,33.9,836.0,2241.0
2013-03-01,285.0,4.8,1.2,751.0,2114.0
2013-03-02,257.0,4.1,2.5,771.0,2041.0
2013-03-03,233.0,-1.3,1.0,782.0,1995.0
2013-03-04,191.0,1.3,0.0,789.0,1969.0
2013-03-05,161.0,1.7,1.9,798.0,1953.0
2013-03-06,154.0,-1.1,19.2,813.0,1945.0
2013-03-07,142.0,-0.8,0.6,816.0,2113.0
2013-03-08,128.0,-0.1,0.0,829.0,2054.0
2013-03-09,113.0,1.8,0.0,825.0,2046.0
2013-03-10,103.0,3.5,0.3,827.0,2026.0
2013-03-11,102.0,3.4,3.4,839.0,1954.0
2013-03-12,110.0,4.9,1.0,808.0,1927.0
2013-03-13,123.0,7.1,0.0,805.0,1881.0
2013-03-14,142.0,6.8,1.0,798.0,1829.0
2013-03-15,158.0,4.7,2.2,784.0,1788.0
2013-03-16,163.0,0.2,13.8,765.0,1731.0
2013-03-17,157.0,-3.6,1.4,787.0,1818.0
2013-03-18,131.0,-0.6,0.5,795.0,1832.0
2013-03-19,116.0,3.8,11.4,803.0,1762.0
2013-03-20,213.0,0.2,31.1,806.0,1729.0
2013-03-21,226.0,-3.9,14.2,766.0,1802.0
2013-03-22,184.0,-4.5,6.6,804.0,1959.0
2013-03-23,154.0,-2.9,0.0,825.0,2013.0
2013-03-24,132.0,0.4,0.1,837.0,1952.0
2013-03-25,119.0,3.9,0.2,843.0,1879.0
2013-03-26,112.0,1.9,2.5,842.0,1814.0
2013-03-27,109.0,3.3,4.7,824.0,1779.0
2013-03-28,114.0,4.6,9.8,798.0,1745.0
2013-03-29,128.0,6.4,0.9,767.0,1705.0
2013-03-30,138.0,10.1,0.0,760.0,1661.0
2013-03-31,160.0,8.3,0.0,750.0,1579.0
2013-04-01,168.0,4.9,9.9,726.0,1515.0
2013-04-02,161.0,5.0,0.0,708.0,1485.0
2013-04-03,144.0,7.7,0.0,699.0,1453.0
2013-04-04,155.0,6.0,25.0,702.0,1409.0
2013-04-05,244.0,3.1,19.5,687.0,1365.0
2013-04-06,318.0,1.5,30.0,672.0,1343.0
2013-04-07,452.0,-0.5,36.5,678.0,1332.0
2013-04-08,375.0,-1.0,7.0,676.0,1556.0
2013-04-09,286.0,1.6,0.0,672.0,1537.0
2013-04-10,241.0,2.8,7.6,678.0,1471.0
2013-04-11,213.0,1.5,0.0,683.0,1417.0
2013-04-12,179.0,2.9,5.4,681.0,1379.0
2013-04-13,165.0,-1.9,10.2,684.0,1358.0
2013-04-14,143.0,-2.2,6.0,677.0,1405.0
2013-04-15,126.0,-1.7,6.5,690.0,1439.0
2013-04-16,116.0,-0.9,16.5,680.0,1453.0
2013-04-17,106.0,-0.2,0.0,691.0,1533.0
2013-04-18,98.0,2.9,0.0,697.0,1498.0
2013-04-19,125.0,2.8,23.1,705.0,1455.0
2013-04-20,164.0,2.9,2.2,691.0,1418.0
2013-04-21,152.0,2.9,3.0,677.0,1380.0
2013-04-22,138.0,3.1,0.0,668.0,1364.0
2013-04-23,124.0,6.2,0.0,648.0,1313.0
2013-04-24,113.0,8.7,0.0,627.0,1253.0
2013-04-25,108.0,10.5,0.0,600.0,1187.0
2013-04-26,109.0,11.9,0.0,566.0,1114.0
2013-04-27,111.0,10.3,0.0,534.0,1039.0
2013-04-28,106.0,5.7,0.4,508.0,980.0
2013-04-29,105.0,2.4,12.4,491.0,940.0
2013-04-30,95.0,-0.1,0.7,465.0,903.0
2013-05-01,83.0,5.8,0.6,448.0,859.0
2013-05-02,77.0,11.9,0.0,419.0,802.0
2013-05-03,78.0,13.3,0.0,393.0,723.0
2013-05-04,80.0,12.1,0.1,358.0,653.0
2013-05-05,82.0,13.1,0.0,314.0,544.0
2013-05-06,81.0,13.3,0.0,257.0,453.0
2013-05-07,77.0,11.4,0.0,200.0,357.0
2013-05-08,72.0,12.1,0.0,147.0,270.0
2013-05-09,69.0,14.4,0.0,92.0,163.0
2013-05-10,66.0,16.9,0.0,24.0,40.0
2013-05-11,63.0,17.7,0.0,2.0,0.0
2013-05-12,59.0,14.0,0.0,0.0,0.0
2013-05-13,54.0,7.6,1.8,0.0,0.0
2013-05-14,49.0,7.3,0.4,0.0,0.0
2013-05-15,45.0,6.2,0.0,0.0,0.0
2013-05-16,43.0,5.5,9.2,0.0,0.0
2013-05-17,43.0,4.2,4.5,0.0,0.0
2013-05-18,41.0,4.3,8.7,0.0,0.0
2013-05-19,41.0,5.7,5.9,0.0,0.0
2013-05-20,38.0,10.3,0.0,0.0,0.0
2013-05-21,42.0,0.9,26.2,0.0,0.0
2013-05-22,55.0,-1.2,31.0,13.0,156.5
2013-05-23,59.0,1.0,6.5,43.0,313.0
2013-05-24,78.0,2.1,8.9,46.0,235.0
2013-05-25,72.0,6.3,2.0,38.0,165.0
2013-05-26,96.0,5.0,22.2,14.0,44.0
2013-05-27,164.0,5.6,30.2,0.0,2.0
2013-05-28,209.0,6.1,6.7,0.0,0.0
2013-05-29,197.0,4.5,22.5,0.0,0.0
2013-05-30,183.0,3.5,2.8,0.0,0.0
2013-05-31,144.0,8.5,0.0,0.0,0.0
2013-06-01,116.0,11.6,0.0,0.0,0.0
2013-06-02,98.0,10.1,0.0,0.0,0.0
2013-06-03,84.0,12.2,0.0,0.0,0.0
2013-06-04,74.0,16.3,0.0,0.0,0.0
2013-06-05,66.0,17.5,0.6,0.0,0.0
2013-06-06,60.0,17.1,0.0,0.0,0.0
2013-06-07,55.0,15.5,0.0,0.0,0.0
2013-06-08,51.0,16.3,0.0,0.0,0.0
2013-06-09,48.0,14.0,0.0,0.0,0.0
2013-06-10,45.0,10.3,0.0,0.0,0.0
2013-06-11,43.0,5.4,0.0,0.0,0.0
2013-06-12,41.0,5.8,0.0,0.0,0.0
2013-06-13,40.0,4.0,8.6,0.0,0.0
2013-06-14,39.0,9.4,0.6,0.0,0.0
2013-06-15,37.0,14.1,0.1,0.0,0.0
2013-06-16,35.0,12.7,0.0,0.0,0.0
2013-06-17,34.0,11.9,0.9,0.0,0.0
2013-06-18,33.0,6.9,9.2,0.0,0.0
2013-06-19,37.0,4.6,20.1,0.0,0.0
2013-06-20,37.0,5.2,4.7,0.0,0.0
2013-06-21,35.0,7.4,0.1,0.0,0.0
2013-06-22,32.0,12.1,0.0,0.0,0.0
2013-06-23,33.0,11.0,17.7,0.0,0.0
2013-06-24,37.0,7.8,6.9,0.0,0.0
2013-06-25,45.0,9.7,19.1,0.0,0.0
2013-06-26,46.0,10.0,9.5,0.0,0.0
2013-06-27,43.0,15.5,0.4,0.0,0.0
2013-06-28,38.0,19.8,0.2,0.0,0.0
2013-06-29,35.0,18.4,0.2,0.0,0.0
2013-06-30,32.0,22.1,0.1,0.0,0.0
2013-07-01,31.0,21.0,0.0,0.0,0.0
2013-07-02,29.0,21.7,0.0,0.0,0.0
2013-07-03,28.0,19.0,0.0,0.0,0.0
2013-07-04,27.0,14.6,0.3,0.0,0.0
2013-07-05,26.0,12.2,0.6,0.0,0.0
2013-07-06,25.0,13.8,0.1,0.0,0.0
2013-07-07,24.0,14.9,0.0,0.0,0.0
2013-07-08,23.0,16.4,1.1,0.0,0.0
2013-07-09,23.0,19.7,0.0,0.0,0.0
2013-07-10,22.0,18.0,0.0,0.0,0.0
2013-07-11,21.0,14.1,0.8,0.0,0.0
2013-07-12,21.0,11.7,0.0,0.0,0.0
2013-07-13,20.0,14.6,0.0,0.0,0.0
2013-07-14,20.0,18.5,0.2,0.0,0.0
2013-07-15,19.0,19.4,0.0,0.0,0.0
2013-07-16,19.0,18.4,0.0,0.0,0.0
2013-07-17,18.0,16.8,0.9,0.0,0.0
2013-07-18,18.0,17.75,0.6,0.0,0.0
2013-07-19,17.0,18.7,0.3,0.0,0.0
2013-07-20,17.0,18.6,1.4,0.0,0.0
2013-07-21,17.0,18.9,0.6,0.0,0.0
2013-07-22,16.0,19.5,1.1,0.0,0.0
2013-07-23,16.0,20.9,1.1,0.0,0.0
2013-07-24,15.0,20.8,0.0,0.0,0.0
2013-07-25,15.0,21.7,1.2,0.0,0.0
2013-07-26,15.0,20.9,1.0,0.0,0.0
2013-07-27,14.0,16.1,0.5,0.0,0.0
2013-07-28,14.0,13.7,0.0,0.0,0.0
2013-07-29,14.0,14.7,0.0,0.0,0.0
2013-07-30,14.0,15.9,0.0,0.0,0.0
2013-07-31,14.0,15.5,0.0,0.0,0.0
2013-08-01,14.0,9.6,0.9,0.0,0.0
2013-08-02,14.0,11.4,0.8,0.0,0.0
2013-08-03,13.0,16.0,0.2,0.0,0.0
2013-08-04,13.0,18.8,0.2,0.0,0.0
2013-08-05,13.0,18.7,0.0,0.0,0.0
2013-08-06,13.0,19.6,0.0,0.0,0.0
2013-08-07,12.0,17.5,0.0,0.0,0.0
2013-08-08,12.0,16.6,0.0,0.0,0.0
2013-08-09,16.0,14.5,12.2,0.0,0.0
2013-08-10,17.0,12.5,3.3,0.0,0.0
2013-08-11,14.0,13.5,0.6,0.0,0.0
2013-08-12,13.0,14.7,0.3,0.0,0.0
2013-08-13,12.0,17.0,0.1,0.0,0.0
2013-08-14,12.0,17.4,0.0,0.0,0.0
2013-08-15,12.0,17.2,0.0,0.0,0.0
2013-08-16,12.0,17.1,0.0,0.0,0.0
2013-08-17,11.0,16.1,0.0,0.0,0.0
2013-08-18,11.0,17.1,0.0,0.0,0.0
2013-08-19,11.0,17.5,0.0,0.0,0.0
2013-08-20,11.0,17.3,0.0,0.0,0.0
2013-08-21,11.0,19.7,0.1,0.0,0.0
2013-08-22,11.0,17.0,4.6,0.0,0.0
2013-08-23,11.0,14.2,0.4,0.0,0.0
2013-08-24,11.0,12.9,0.1,0.0,0.0
2013-08-25,13.0,11.4,20.8,0.0,0.0
2013-08-26,16.0,11.9,0.9,0.0,0.0
2013-08-27,12.0,15.2,0.1,0.0,0.0
2013-08-28,11.0,16.0,0.2,0.0,0.0
2013-08-29,11.0,15.2,2.2,0.0,0.0
2013-08-30,11.0,14.9,0.1,0.0,0.0
2013-08-31,11.0,18.5,0.3,0.0,0.0
2013-09-01,10.0,16.0,0.0,0.0,0.0
2013-09-02,10.0,13.7,0.0,0.0,0.0
2013-09-03,9.9,13.6,0.1,0.0,0.0
2013-09-04,9.8,11.8,0.0,0.0,0.0
2013-09-05,11.0,9.9,11.4,0.0,0.0
2013-09-06,20.0,9.2,18.2,0.0,0.0
2013-09-07,13.0,15.0,0.7,0.0,0.0
2013-09-08,11.0,16.7,0.2,0.0,0.0
2013-09-09,11.0,18.3,0.1,0.0,0.0
2013-09-10,10.0,20.6,0.0,0.0,0.0
2013-09-11,9.9,22.1,0.0,0.0,0.0
2013-09-12,9.8,20.6,0.5,0.0,0.0
2013-09-13,9.6,18.9,0.7,0.0,0.0
2013-09-14,9.5,20.4,0.1,0.0,0.0
2013-09-15,9.5,13.4,0.6,0.0,0.0
2013-09-16,9.5,9.3,1.4,0.0,0.0
2013-09-17,9.6,7.5,9.8,0.0,0.0
2013-09-18,10.0,7.6,2.1,0.0,0.0
2013-09-19,9.6,14.1,0.3,0.0,0.0
2013-09-20,9.6,11.5,4.4,0.0,0.0
2013-09-21,11.0,7.5,6.6,0.0,0.0
2013-09-22,14.0,6.1,29.3,0.0,0.0
2013-09-23,21.0,6.4,6.7,0.0,0.0
2013-09-24,29.0,4.4,33.3,0.0,0.0
2013-09-25,39.0,2.3,15.7,0.0,0.0
2013-09-26,23.0,3.8,3.6,0.0,0.0
2013-09-27,19.0,4.8,27.7,0.0,0.0
2013-09-28,92.0,7.9,57.1,0.0,0.0
2013-09-29,299.0,5.1,104.2,0.0,0.0
2013-09-30,478.0,3.1,23.3,0.0,0.0
2013-10-01,297.0,2.4,14.5,0.0,0.0
2013-10-02,202.0,0.9,6.8,0.0,0.0
2013-10-03,139.0,1.9,6.9,0.0,0.0
2013-10-04,101.0,6.2,0.4,0.0,0.0
2013-10-05,78.0,13.2,0.0,0.0,0.0
2013-10-06,65.0,13.3,0.0,0.0,0.0
2013-10-07,60.0,4.3,11.5,0.0,0.0
2013-10-08,59.0,2.1,15.6,0.0,0.0
2013-10-09,64.0,2.1,1.5,0.0,0.0
2013-10-10,54.0,3.8,0.4,0.0,0.0
2013-10-11,48.0,4.2,0.0,0.0,0.0
2013-10-12,45.0,2.5,0.9,0.0,0.0
2013-10-13,41.0,4.4,0.4,0.0,0.0
2013-10-14,38.0,6.0,0.2,0.0,0.0
2013-10-15,35.0,8.0,0.0,0.0,0.0
2013-10-16,33.0,10.0,0.0,0.0,0.0
2013-10-17,31.0,9.8,0.0,0.0,0.0
2013-10-18,30.0,12.0,0.0,0.0,0.0
2013-10-19,28.0,13.9,0.0,0.0,0.0
2013-10-20,27.0,13.8,0.0,0.0,0.0
2013-10-21,26.0,14.4,0.0,0.0,0.0
2013-10-22,25.0,15.0,0.0,0.0,0.0
2013-10-23,24.0,14.7,0.0,0.0,0.0
2013-10-24,23.0,14.4,0.0,0.0,0.0
2013-10-25,22.0,13.1,0.0,0.0,0.0
2013-10-26,21.0,12.2,0.0,0.0,0.0
2013-10-27,23.0,2.7,13.4,0.0,0.0
2013-10-28,23.0,0.2,0.2,0.0,0.0
2013-10-29,21.0,2.2,0.4,0.0,0.0
2013-10-30,20.0,3.8,0.0,0.0,0.0
2013-10-31,20.0,5.5,7.0,0.0,0.0
2013-11-01,20.0,7.1,0.6,0.0,0.0
2013-11-02,38.0,1.9,31.4,0.0,0.0
2013-11-03,39.0,-1.0,12.6,6.0,7.0
2013-11-04,34.0,-0.4,10.2,18.0,105.0
2013-11-05,64.0,2.6,25.9,28.0,129.0
2013-11-06,85.0,6.4,5.0,23.0,68.0
2013-11-07,117.0,3.5,17.1,7.0,12.0
2013-11-08,123.0,0.8,4.2,1.0,0.0
2013-11-09,93.0,5.6,0.5,0.0,0.0
2013-11-10,74.0,10.2,0.0,0.0,0.0
2013-11-11,62.0,11.7,0.0,0.0,0.0
2013-11-12,54.0,7.7,3.8,0.0,0.0
2013-11-13,49.0,5.1,0.6,1.0,0.0
2013-11-14,45.0,1.0,0.7,0.0,0.0
2013-11-15,43.0,-1.0,12.4,1.0,0.0
2013-11-16,64.0,-0.7,24.5,13.0,60.0
2013-11-17,79.0,-0.1,8.3,39.0,166.0
2013-11-18,87.0,1.5,16.6,48.0,186.0
2013-11-19,340.0,3.1,38.4,56.0,129.0
2013-11-20,353.0,-2.5,0.4,39.0,66.0
2013-11-21,219.0,-1.8,0.2,10.0,100.0
2013-11-22,158.0,2.6,0.2,0.0,100.0
2013-11-23,124.0,5.4,0.0,0.0,101.0
2013-11-24,102.0,8.7,0.0,0.0,92.0
2013-11-25,86.0,8.4,0.0,0.0,87.0
2013-11-26,76.0,6.9,0.0,3.0,85.0
2013-11-27,68.0,8.3,0.0,8.0,89.0
2013-11-28,62.0,8.4,0.0,14.0,79.0
2013-11-29,56.0,6.3,0.0,16.0,72.0
2013-11-30,52.0,4.9,0.0,17.0,72.0
2013-12-01,71.0,5.0,30.2,16.0,63.0
2013-12-02,351.0,-1.1,34.6,3.0,0.0
2013-12-03,232.0,-7.1,1.3,5.0,42.0
2013-12-04,161.0,-10.1,0.2,7.0,75.0
2013-12-05,127.0,-8.8,1.5,0.0,63.0
2013-12-06,107.0,-10.8,1.5,0.0,48.0
2013-12-07,92.0,-14.5,0.2,0.0,80.0
2013-12-08,82.0,-9.9,0.0,0.0,144.0
2013-12-09,74.0,-4.3,0.4,0.0,140.0
2013-12-10,70.0,-1.5,0.0,0.0,130.0
2013-12-11,66.0,3.7,0.0,0.0,127.0
2013-12-12,61.0,2.6,0.0,0.0,119.0
2013-12-13,59.0,1.1,0.0,0.0,161.0
2013-12-14,55.0,5.8,45.7,0.0,123.0
2013-12-15,52.0,5.2,0.6,0.0,106.0
2013-12-16,51.0,9.7,0.4,0.0,91.0
2013-12-17,49.0,9.4,20.3,1.0,77.0
2013-12-18,47.0,1.2,5.8,2.0,81.0
2013-12-19,45.0,-4.7,53.7,5.0,53.0
2013-12-20,45.0,-1.8,18.4,7.0,87.0
2013-12-21,58.0,1.2,14.3,6.0,98.0
2013-12-22,65.0,2.3,5.0,5.0,84.0
2013-12-23,66.0,2.9,10.8,2.0,67.0
2013-12-24,70.0,2.6,0.6,0.0,40.0
2013-12-25,65.0,10.0,0.1,0.0,31.0
2013-12-26,61.0,10.9,0.0,0.0,27.0
2013-12-27,57.0,6.8,0.8,0.0,19.0
2013-12-28,54.0,2.8,0.0,0.0,24.0
2013-12-29,51.0,6.1,0.2,0.0,16.0
2013-12-30,48.0,7.2,0.0,0.0,21.0
2013-12-31,46.0,5.0,0.0,0.0,0.0
2014-01-01,44.0,6.8,0.0,0.0,0.0
2014-01-02,42.0,7.9,0.0,0.0,0.0
2014-01-03,41.0,0.5,3.0,0.0,0.0
2014-01-04,39.0,1.8,0.1,1.0,1.0
2014-01-05,37.0,5.0,0.1,0.0,0.0
2014-01-06,36.0,6.9,0.1,0.0,0.0
2014-01-07,38.0,2.3,13.4,0.0,0.0
2014-01-08,70.0,2.4,32.2,0.0,0.0
2014-01-09,161.0,-0.8,22.2,13.0,25.0
2014-01-10,221.0,1.0,2.8,30.0,134.0
2014-01-11,224.0,0.3,24.7,27.0,81.0
2014-01-12,261.0,-0.8,32.9,47.0,167.0
2014-01-13,302.0,0.3,3.0,68.0,257.0
2014-01-14,238.0,5.5,0.2,64.0,234.0
2014-01-15,188.0,10.5,0.0,63.0,210.0
2014-01-16,157.0,12.2,0.0,63.0,205.0
2014-01-17,135.0,13.6,0.0,63.0,199.0
2014-01-18,118.0,10.7,0.0,61.0,173.0
2014-01-19,104.0,8.5,0.0,61.0,157.0
2014-01-20,92.0,9.8,0.0,61.0,157.0
2014-01-21,82.0,8.7,0.0,60.0,147.0
2014-01-22,74.0,4.1,0.0,60.0,146.0
2014-01-23,68.0,2.8,0.3,62.0,136.0
2014-01-24,62.0,5.0,0.0,62.0,142.0
2014-01-25,58.0,10.3,0.0,52.0,133.0
2014-01-26,54.0,10.1,0.0,61.0,117.0
2014-01-27,52.0,6.8,1.0,59.0,122.0
2014-01-28,57.0,6.2,29.9,56.0,97.0
2014-01-29,266.0,3.0,41.6,44.0,34.0
2014-01-30,260.0,-1.8,8.0,30.0,39.0
2014-01-31,181.0,-2.6,5.5,40.0,103.0
2014-02-01,141.0,-1.7,0.4,50.0,114.0
2014-02-02,119.0,-1.5,3.8,54.0,140.0
2014-02-03,104.0,-4.2,0.6,56.0,153.0
2014-02-04,92.0,-5.6,0.0,61.0,225.0
2014-02-05,83.0,-11.3,0.4,63.0,247.0
2014-02-06,78.0,-6.6,1.0,63.0,254.0
2014-02-07,76.0,-2.7,0.1,83.0,408.0
2014-02-08,91.0,0.3,0.2,116.0,736.0
2014-02-09,198.0,1.5,0.0,156.0,650.0
2014-02-10,221.0,1.3,0.0,150.0,527.0
2014-02-11,277.0,0.5,0.0,148.0,463.0
2014-02-12,1720.0,3.7,0.0,167.0,464.0
2014-02-13,1350.0,2.1,0.0,151.0,351.0
2014-02-14,1480.0,2.0,67.8,146.0,339.0
2014-02-15,1130.0,2.4,41.2,146.0,376.0
2014-02-16,800.0,-1.7,11.0,141.0,306.0
2014-02-17,559.0,-0.7,7.0,156.0,462.0
2014-02-18,634.0,-0.3,31.8,203.0,735.0
2014-02-19,607.0,-2.9,0.3,232.0,709.0
2014-02-20,424.0,-1.1,0.0,244.0,773.0
2014-02-21,343.0,0.1,13.1,268.0,909.0
2014-02-22,278.0,0.0,9.9,273.0,821.0
2014-02-23,225.0,1.5,24.5,275.0,790.0
2014-02-24,199.0,5.5,53.6,281.0,775.0
2014-02-25,201.0,5.5,9.5,271.0,688.0
2014-02-26,199.0,6.7,0.0,263.0,650.0
2014-02-27,209.0,3.3,13.8,260.0,615.0
2014-02-28,193.0,2.7,8.0,251.0,587.0
2014-03-01,206.0,1.6,25.6,247.0,556.0
2014-03-02,367.0,3.0,30.5,245.0,549.0
2014-03-03,569.0,3.0,33.9,233.0,515.0
2014-03-04,507.0,4.1,2.0,223.0,487.0
2014-03-05,468.0,5.3,44.9,214.0,462.0
2014-03-06,603.0,1.3,25.9,197.0,380.0
2014-03-07,561.0,3.5,3.8,199.0,436.0
2014-03-08,410.0,6.2,26.9,191.0,395.0
2014-03-09,735.0,5.9,65.5,187.0,340.0
2014-03-10,891.0,-0.3,16.4,163.0,307.0
2014-03-11,549.0,0.0,1.7,167.0,361.0
2014-03-12,371.0,6.2,0.0,169.0,358.0
2014-03-13,270.0,5.6,0.0,167.0,334.0
2014-03-14,222.0,3.5,10.4,161.0,327.0
2014-03-15,181.0,7.2,0.7,152.0,302.0
2014-03-16,154.0,4.8,5.6,143.0,287.0
2014-03-17,156.0,-2.1,12.7,141.0,301.0
2014-03-18,136.0,-0.1,7.5,153.0,412.0
2014-03-19,125.0,1.7,0.3,156.0,369.0
2014-03-20,113.0,-0.9,1.0,152.0,319.0
2014-03-21,102.0,1.0,0.2,147.0,321.0
2014-03-22,94.0,3.4,0.0,142.0,300.0
2014-03-23,86.0,5.4,1.4,135.0,275.0
2014-03-24,80.0,10.2,1.8,124.0,253.0
2014-03-25,78.0,3.3,11.4,113.0,234.0
2014-03-26,95.0,-0.2,30.5,115.0,257.0
2014-03-27,170.0,-0.6,38.4,143.0,456.0
2014-03-28,401.0,1.1,49.7,182.0,601.0
2014-03-29,632.0,0.5,21.8,192.0,570.0
2014-03-30,425.0,-0.8,17.5,204.0,631.0
2014-03-31,322.0,0.1,1.7,226.0,710.0
2014-04-01,254.0,-0.8,7.8,230.0,661.0
2014-04-02,205.0,1.1,1.0,237.0,660.0
2014-04-03,174.0,2.4,6.3,237.0,659.0
2014-04-04,168.0,0.6,15.0,235.0,634.0
2014-04-05,191.0,1.6,21.7,245.0,652.0
2014-04-06,268.0,4.4,4.9,248.0,633.0
2014-04-07,251.0,10.1,0.4,239.0,581.0
2014-04-08,225.0,9.4,0.0,221.0,505.0
2014-04-09,196.0,5.3,3.2,202.0,451.0
2014-04-10,166.0,6.8,0.4,185.0,405.0
2014-04-11,141.0,8.7,0.0,169.0,357.0
2014-04-12,124.0,5.7,0.1,149.0,307.0
2014-04-13,108.0,7.0,0.0,127.0,260.0
2014-04-14,97.0,9.3,0.0,106.0,209.0
2014-04-15,88.0,2.8,0.0,89.0,166.0
2014-04-16,81.0,4.5,0.0,78.0,143.0
2014-04-17,86.0,3.6,22.5,60.0,87.0
2014-04-18,92.0,4.3,1.4,47.0,68.0
2014-04-19,80.0,3.8,3.8,18.0,4.0
2014-04-20,74.0,6.1,0.5,13.0,0.0
2014-04-21,70.0,6.3,7.0,8.0,0.0
2014-04-22,81.0,-0.4,21.6,10.0,0.0
2014-04-23,129.0,0.6,46.6,28.0,63.0
2014-04-24,453.0,1.9,27.3,48.0,138.0
2014-04-25,362.0,0.0,1.6,38.0,83.0
2014-04-26,260.0,0.1,9.7,31.0,55.0
2014-04-27,248.0,-0.6,26.0,28.0,108.0
2014-04-28,244.0,3.2,0.6,60.0,264.0
2014-04-29,218.0,9.4,0.1,49.0,139.0
2014-04-30,199.0,13.0,0.0,23.0,35.0
2014-05-01,177.0,16.8,0.0,8.0,0.0
2014-05-02,154.0,12.5,0.0,6.0,0.0
2014-05-03,135.0,5.2,1.1,6.0,0.0
2014-05-04,131.0,3.5,21.1,7.0,0.0
2014-05-05,149.0,2.2,10.7,9.0,0.0
2014-05-06,133.0,3.3,1.3,8.0,0.0
2014-05-07,118.0,4.8,0.4,7.0,1.0
2014-05-08,125.0,5.2,36.7,4.0,0.0
2014-05-09,259.0,1.2,33.5,8.0,0.0
2014-05-10,364.0,1.2,14.2,18.0,69.0
2014-05-11,306.0,5.6,0.5,24.0,58.0
2014-05-12,240.0,10.0,0.1,6.0,0.0
2014-05-13,195.0,15.4,0.0,0.0,0.0
2014-05-14,162.0,18.7,0.3,0.0,0.0
2014-05-15,138.0,17.9,0.1,0.0,0.0
2014-05-16,120.0,10.7,0.2,0.0,0.0
2014-05-17,106.0,9.2,0.8,0.0,0.0
2014-05-18,114.0,4.0,26.9,0.0,0.0
2014-05-19,122.0,5.5,6.0,0.0,0.0
2014-05-20,104.0,8.8,0.7,0.0,0.0
2014-05-21,93.0,10.6,0.2,0.0,0.0
2014-05-22,86.0,15.1,0.1,0.0,0.0
2014-05-23,80.0,11.3,1.4,0.0,0.0
2014-05-24,75.0,10.7,0.5,0.0,0.0
2014-05-25,70.0,11.0,1.2,0.0,0.0
2014-05-26,66.0,8.1,0.7,0.0,0.0
2014-05-27,62.0,6.2,0.2,0.0,0.0
2014-05-28,62.0,2.8,9.8,0.0,0.0
2014-05-29,60.0,7.5,0.7,0.0,0.0
2014-05-30,56.0,12.5,0.3,0.0,0.0
2014-05-31,53.0,10.8,0.2,0.0,0.0
2014-06-01,51.0,11.7,0.1,0.0,0.0
2014-06-02,49.0,13.0,0.0,0.0,0.0
2014-06-03,46.0,10.5,0.0,0.0,0.0
2014-06-04,44.0,12.4,0.0,0.0,0.0
2014-06-05,43.0,13.0,0.0,0.0,0.0
2014-06-06,41.0,13.1,0.0,0.0,0.0
2014-06-07,39.0,12.7,0.0,0.0,0.0
2014-06-08,38.0,13.9,0.0,0.0,0.0
2014-06-09,37.0,12.9,0.0,0.0,0.0
2014-06-10,36.0,11.0,0.0,0.0,0.0
2014-06-11,34.0,13.0,0.0,0.0,0.0
2014-06-12,34.0,7.4,4.5,0.0,0.0
2014-06-13,39.0,5.1,17.7,0.0,0.0
2014-06-14,36.0,5.1,0.4,0.0,0.0
2014-06-15,34.0,5.5,3.2,0.0,0.0
2014-06-16,36.0,2.5,14.7,0.0,0.0
2014-06-17,45.0,3.7,5.6,0.0,0.0
2014-06-18,37.0,8.6,0.6,0.0,0.0
2014-06-19,34.0,12.9,0.2,0.0,0.0
2014-06-20,32.0,9.5,0.3,0.0,0.0
2014-06-21,31.0,11.3,0.0,0.0,0.0
2014-06-22,30.0,14.8,0.0,0.0,0.0
2014-06-23,29.0,14.1,0.7,0.0,0.0
2014-06-24,28.0,12.0,0.7,0.0,0.0
2014-06-25,29.0,11.6,12.5,0.0,0.0
2014-06-26,35.0,9.9,15.0,0.0,0.0
2014-06-27,47.0,9.4,20.5,0.0,0.0
2014-06-28,46.0,9.5,1.6,0.0,0.0
2014-06-29,39.0,10.7,0.2,0.0,0.0
2014-06-30,35.0,16.7,0.0,0.0,0.0
2014-07-01,32.0,21.5,0.2,0.0,0.0
2014-07-02,31.0,15.8,0.5,0.0,0.0
2014-07-03,29.0,13.6,0.1,0.0,0.0
2014-07-04,28.0,14.5,0.0,0.0,0.0
2014-07-05,27.0,17.9,0.1,0.0,0.0
2014-07-06,26.0,18.6,0.0,0.0,0.0
2014-07-07,25.0,20.6,0.0,0.0,0.0
2014-07-08,24.0,20.2,0.0,0.0,0.0
2014-07-09,23.0,18.8,0.2,0.0,0.0
2014-07-10,22.0,18.8,0.0,0.0,0.0
2014-07-11,22.0,18.6,0.0,0.0,0.0
2014-07-12,21.0,22.6,0.0,0.0,0.0
2014-07-13,21.0,19.1,0.4,0.0,0.0
2014-07-14,20.0,19.1,0.0,0.0,0.0
2014-07-15,20.0,22.6,0.5,0.0,0.0
2014-07-16,19.0,22.0,0.1,0.0,0.0
2014-07-17,18.0,17.5,0.7,0.0,0.0
2014-07-18,18.0,16.1,0.0,0.0,0.0
2014-07-19,17.0,17.7,0.0,0.0,0.0
